157	19	G	4	7	1	1	AnAQ	ਅਸੰਖ ਨਾਵ ਅਸੰਖ ਥਾਵ ॥
158	19	G	4	7	1	1	AAAl	ਅਗੰਮ ਅਗੰਮ ਅਸੰਖ ਲੋਅ ॥
159	19	G	4	7	1	1	AksBh	ਅਸੰਖ ਕਹਹਿ ਸਿਰਿ ਭਾਰੁ ਹੋਇ ॥
160	19	G	4	7	1	1	AnAs	ਅਖਰੀ ਨਾਮੁ ਅਖਰੀ ਸਾਲਾਹ ॥
161	19	G	4	8	1	1	Agggg	ਅਖਰੀ ਗਿਆਨੁ ਗੀਤ ਗੁਣ ਗਾਹ ॥
162	19	G	4	8	1	1	Albb	ਅਖਰੀ ਲਿਖਣੁ ਬੋਲਣੁ ਬਾਣਿ ॥
163	19	G	4	8	1	1	Assv	ਅਖਰਾ ਸਿਰਿ ਸੰਜੋਗੁ ਵਖਾਣਿ ॥
164	19	G	4	9	1	1	jelqsn	ਜਿਨਿ ਏਹਿ ਲਿਖੇ ਤਿਸੁ ਸਿਰਿ ਨਾਹਿ ॥
165	19	G	4	9	1	1	jPqqp	ਜਿਵ ਫੁਰਮਾਏ ਤਿਵ ਤਿਵ ਪਾਹਿ ॥
166	19	G	4	9	1	1	jkqn	ਜੇਤਾ ਕੀਤਾ ਤੇਤਾ ਨਾਉ ॥
167	19	G	4	10	1	1	vnnkQ	ਵਿਣੁ ਨਾਵੈ ਨਾਹੀ ਕੋ ਥਾਉ ॥
168	19	G	4	10	1	1	kkkv	ਕੁਦਰਤਿ ਕਵਣ ਕਹਾ ਵੀਚਾਰੁ ॥
169	19	G	4	10	1	1	vnjev	ਵਾਰਿਆ ਨ ਜਾਵਾ ਏਕ ਵਾਰ ॥
170	19	G	4	10	1	1	jqBsBk	ਜੋ ਤੁਧੁ ਭਾਵੈ ਸਾਈ ਭਲੀ ਕਾਰ ॥
171	19	G	4	11	1	1	qssn	ਤੂ ਸਦਾ ਸਲਾਮਤਿ ਨਿਰੰਕਾਰ ॥੧੯॥
172	20	G	4	11	1	1	Bhpqd	ਭਰੀਐ ਹਥੁ ਪੈਰੁ ਤਨੁ ਦੇਹ ॥
173	20	G	4	11	1	1	pDaK	ਪਾਣੀ ਧੋਤੈ ਉਤਰਸੁ ਖੇਹ ॥
174	20	G	4	12	1	1	mpkh	ਮੂਤ ਪਲੀਤੀ ਕਪੜੁ ਹੋਇ ॥
175	20	G	4	12	1	1	dslED	ਦੇ ਸਾਬੂਣੁ ਲਈਐ ਓਹੁ ਧੋਇ ॥
176	20	G	4	12	1	1	Bmpks	ਭਰੀਐ ਮਤਿ ਪਾਪਾ ਕੈ ਸੰਗਿ ॥
177	20	G	4	13	1	1	EDnkr	ਓਹੁ ਧੋਪੈ ਨਾਵੈ ਕੈ ਰੰਗਿ ॥
178	20	G	4	13	1	1	ppAn	ਪੁੰਨੀ ਪਾਪੀ ਆਖਣੁ ਨਾਹਿ ॥
179	20	G	4	13	1	1	kkkllj	ਕਰਿ ਕਰਿ ਕਰਣਾ ਲਿਖਿ ਲੈ ਜਾਹੁ ॥
180	20	G	4	13	1	1	AbAhK	ਆਪੇ ਬੀਜਿ ਆਪੇ ਹੀ ਖਾਹੁ ॥
181	20	G	4	14	1	1	nhAj	ਨਾਨਕ ਹੁਕਮੀ ਆਵਹੁ ਜਾਹੁ ॥੨੦॥
